price,year,manufacturer,model,condition,cylinders,odometer,transmission,drive,type,lat,long
1500,2012.0,12,1029,3,5,107000.0,0,0,6,38.741519,-121.29081
1500,2011.0,12,863,3,2,70000.0,0,1,0,38.741528,-121.29079
1500,2014.0,10,180,3,4,124000.0,0,1,5,38.74153,-121.290843
1500,2008.0,9,1109,3,4,116000.0,1,0,0,38.741528,-121.290779
1500,2011.0,7,225,3,2,141000.0,0,1,5,38.741549,-121.290795
1500,2013.0,6,1147,3,5,122000.0,0,0,0,38.7415,-121.290809
1500,2013.0,0,685,3,5,86000.0,0,2,5,38.741492,-121.29079
5400,2004.0,15,187,0,4,108000.0,0,1,5,38.661627,-121.189671
5499,2010.0,5,404,2,2,200065.0,0,1,0,38.123409,-121.260398
4300,2008.0,7,482,2,2,147409.0,1,1,2,38.6554,-121.2611
4200,2007.0,8,886,0,4,160000.0,0,0,0,38.5274,-121.4868
4000,2007.0,15,273,1,2,113000.0,0,1,5,38.549263,-121.397688
3000,2003.0,14,766,2,2,279377.0,1,0,8,38.6826,-120.866
5499,2006.0,15,267,2,2,107379.0,1,1,5,38.49597,-121.465376
5599,2010.0,8,366,0,2,115497.0,0,1,5,38.6093,-121.4443
5400,2008.0,2,1054,0,4,187222.0,0,0,0,38.497265,-121.462998
5599,2006.0,15,277,0,2,121503.0,0,1,5,38.6093,-121.4443
5899,2008.0,7,232,0,2,136794.0,0,1,5,38.6093,-121.4443
5599,2004.0,15,276,0,2,110277.0,0,1,5,38.6093,-121.4443
3900,2005.0,7,225,0,2,245333.0,0,1,5,38.497215,-121.463149
4999,2016.0,2,970,3,2,161000.0,0,1,2,32.617248,-117.084281
4999,2006.0,12,1129,0,4,161000.0,0,0,0,32.8031,-117.0665
5799,2015.0,12,911,2,2,96025.0,0,1,5,32.8119,-117.0674
4500,2007.0,7,375,1,2,156000.0,1,1,1,32.8486,-116.9862
4500,2005.0,15,141,2,4,181680.0,0,1,5,32.8486,-116.9862
3600,2005.0,8,364,0,2,133452.0,0,1,5,32.7153,-117.1573
5695,2011.0,8,943,3,2,135000.0,1,1,5,32.783195,-116.979439
4995,2006.0,2,930,2,5,218000.0,0,0,6,32.798699,-116.93454
3995,2007.0,7,238,2,2,223000.0,0,1,5,32.798699,-116.93454
4995,2007.0,4,184,2,2,104541.0,1,1,2,32.798699,-116.93454
2995,2003.0,15,807,2,2,201000.0,0,1,5,32.798699,-116.93454
3995,2005.0,15,193,2,2,209000.0,0,1,5,32.8178,-116.9223
4999,2006.0,7,236,3,2,210000.0,0,1,5,32.617284,-117.084281
4999,2004.0,15,912,3,5,261000.0,0,2,0,32.617176,-117.084239
2500,2000.0,16,628,2,2,216500.0,0,1,4,32.8137,-116.9177
4999,2010.0,11,708,3,2,256000.0,0,1,5,32.617248,-117.084281
4500,2005.0,15,269,2,2,161000.0,0,1,5,32.864253,-117.200698
3999,2006.0,15,892,3,2,168000.0,1,1,2,32.617248,-117.084281
4500,2006.0,15,267,0,2,115256.0,1,1,5,33.191009,-117.279538
3000,2005.0,15,139,0,4,205833.0,0,1,0,32.7059,-117.0524
3995,2009.0,12,1089,2,2,103380.0,1,1,2,32.756586,-117.088317
4895,2010.0,12,1089,3,2,126395.0,0,1,2,32.748785,-117.241369
2650,1998.0,14,652,2,2,246450.0,0,0,8,33.1978,-117.2482
3000,2003.0,12,111,2,4,170000.0,0,1,5,32.753756,-117.248206
5950,2010.0,14,612,0,2,125997.0,0,0,5,32.751305,-117.24593
5950,2011.0,2,296,0,2,101416.0,0,1,5,32.751305,-117.24593
2999,2005.0,5,343,1,5,2500.0,0,2,7,32.7972,-117.1708
2999,2009.0,5,494,3,2,227000.0,0,1,5,32.617284,-117.084324
3999,2003.0,7,236,3,2,192000.0,0,1,1,32.617176,-117.084324
2999,2004.0,2,150,3,2,135000.0,0,1,5,32.617248,-117.084281
4999,2002.0,6,1147,3,5,238000.0,0,0,0,32.617284,-117.084324
5990,2012.0,16,628,2,2,116000.0,0,1,5,33.112734,-117.078831
5490,2007.0,16,628,0,3,83000.0,0,1,5,33.1101,-117.07
4990,2003.0,15,139,2,4,146000.0,0,1,5,33.112734,-117.078831
4990,2004.0,11,67,2,2,105000.0,0,1,5,33.112734,-117.078831
3490,2008.0,10,852,2,2,116000.0,1,1,5,33.112734,-117.078831
3999,2011.0,5,494,3,2,178000.0,0,1,5,32.61732,-117.084324
3990,2006.0,8,82,2,2,129000.0,0,1,5,33.112734,-117.078831
1800,1992.0,7,90,0,2,212000.0,0,1,5,32.755184,-117.11042
2600,1994.0,7,85,0,2,196000.0,0,1,5,32.7423,-117.0947
1100,1999.0,14,660,1,2,229869.0,0,0,8,35.274476,-120.658017
4900,2008.0,7,225,0,2,194000.0,1,1,1,35.121,-120.6173
4995,2008.0,15,806,0,2,208000.0,0,1,2,35.3172,-120.8333
5000,2012.0,2,296,2,2,147700.0,0,1,1,35.116687,-120.596049
5900,2006.0,8,945,0,4,199000.0,0,1,5,34.4296,-119.8612
4800,2008.0,3,1041,0,4,239000.0,0,1,3,34.4121,-119.847
4750,2005.0,15,591,2,4,242950.0,0,0,0,34.4369,-119.7285
5900,2011.0,7,85,0,2,222000.0,0,1,5,34.4329,-119.8371
4400,2007.0,12,1089,0,2,166000.0,0,1,5,34.4121,-119.847
2700,1998.0,5,429,2,4,176000.0,0,0,0,34.4329,-119.8371
3995,2005.0,8,1069,0,4,160083.0,0,1,0,34.34568,-119.072296
2995,1998.0,7,102,0,4,207808.0,0,1,5,34.34568,-119.072296
4995,2014.0,16,633,0,2,193703.0,0,1,5,34.34568,-119.072296
3300,2002.0,1,216,0,4,151260.0,0,1,5,34.4329,-119.8371
2400,2001.0,7,225,1,2,180000.0,1,1,5,34.406995,-119.740639
2995,2003.0,2,1046,0,2,114341.0,0,2,0,34.34568,-119.072296
3995,2008.0,16,633,0,3,161940.0,0,1,5,34.34568,-119.072296
2995,1997.0,7,225,0,2,233514.0,1,1,1,34.34568,-119.072296
5995,2012.0,2,296,0,2,120220.0,0,1,5,34.34568,-119.072296
3500,2007.0,4,181,0,2,202481.0,0,1,8,34.34568,-119.072296
3500,2001.0,7,225,0,2,198335.0,0,1,1,34.34568,-119.072296
3995,2005.0,7,795,0,4,196312.0,0,0,0,34.34568,-119.072296
4995,2008.0,0,22,0,4,133568.0,0,2,5,34.34568,-119.072296
4100,2007.0,2,1081,0,4,162000.0,0,1,3,34.4121,-119.847
5000,1998.0,0,351,2,5,95784.0,0,2,5,34.4291,-119.6833
699,2017.0,5,449,0,4,26766.0,0,0,6,37.976662,-122.043621
1700,2001.0,15,269,2,2,173000.0,0,1,5,37.3391,-121.9016
3950,2001.0,15,48,0,4,249000.0,0,2,0,37.3108,-121.9623
338,2016.0,7,85,0,4,67622.0,0,1,5,37.976662,-122.043621
4995,2004.0,14,771,2,2,187442.0,0,0,8,36.981112,-122.011735
3948,2002.0,0,62,0,4,139490.0,0,2,5,37.4443,-122.1497
5900,2006.0,7,231,0,2,149000.0,0,1,5,37.3855,-122.088
4996,2006.0,5,1006,0,4,110285.0,0,1,5,37.93882,-121.69586
5700,2006.0,7,753,2,4,152000.0,0,2,3,37.242,-121.955
3999,2004.0,8,79,0,2,140048.0,0,1,5,38.531566,-121.445641
3999,2000.0,15,192,0,2,197895.0,0,1,5,38.531566,-121.445641
183,2012.0,7,795,0,4,202585.0,0,0,0,37.976662,-122.043621
5888,1998.0,12,787,0,4,138388.0,0,0,0,37.323637,-121.908626
3500,1992.0,6,1083,0,4,188000.0,0,2,7,38.207704,-122.141018
4250,2009.0,10,765,0,2,170000.0,0,1,5,38.0985,-122.2124
5800,2006.0,15,267,0,2,117970.0,0,1,5,38.4822,-122.7473
5100,2003.0,15,699,2,2,138547.0,0,1,2,37.3483,-121.9844
5200,2009.0,11,713,2,2,149985.0,0,1,2,37.3483,-121.9844
2850,2000.0,15,192,2,2,192321.0,0,1,5,37.580789,-122.334476
3800,2006.0,5,401,2,4,182347.0,0,1,0,37.5671,-122.3676
4000,1998.0,2,928,2,5,218000.0,0,0,4,37.7957,-122.2429
5900,2009.0,4,567,0,4,130221.0,0,1,3,37.53224,-122.271606
3000,2007.0,11,709,1,2,221000.0,1,1,2,38.4923,-122.9042
4500,2011.0,5,340,1,5,250000.0,0,2,7,37.9724,-122.3369
3775,2005.0,16,628,2,3,191236.0,0,1,5,42.347261,-122.887309
2800,2009.0,5,289,2,5,191000.0,0,2,5,38.115934,-121.268946
5900,2005.0,5,404,0,2,76265.0,0,1,0,38.123409,-121.260398
5250,2006.0,7,753,2,4,212783.0,0,1,3,37.7383,-121.4345
3000,2000.0,15,917,0,4,153064.0,0,1,7,37.6567,-121.4955
2800,2003.0,15,919,0,4,201000.0,0,1,3,38.0323,-121.3171
1600,1998.0,15,187,1,2,211647.0,0,1,5,37.81153,-121.216664
2500,1995.0,12,821,1,4,153490.0,0,1,7,34.2846,-119.2222
3500,2004.0,15,917,1,4,167454.0,0,1,3,34.2092,-118.8739
5900,2010.0,2,399,2,4,150900.0,0,1,0,34.3046,-118.6844
3000,2006.0,3,1040,0,4,234000.0,0,1,3,34.198659,-118.989232
5950,2005.0,7,801,0,4,155000.0,0,2,0,34.245358,-118.421508
5500,2001.0,15,47,0,4,218.0,0,2,0,34.245358,-118.421508
4899,2004.0,7,798,0,4,1.0,0,0,0,34.245358,-118.421508
4399,1999.0,2,1051,0,4,139000.0,0,2,0,34.245358,-118.421508
3959,2002.0,4,333,0,5,193000.0,0,1,0,34.245358,-118.421508
5975,2007.0,12,1134,0,4,146000.0,0,2,0,34.2556,-118.4208
4420,1999.0,16,559,0,2,120000.0,1,1,2,34.245358,-118.421508
3200,2003.0,15,920,2,4,160464.0,0,1,0,34.2218,-118.9866
5500,2004.0,2,1002,2,5,178000.0,0,1,0,34.2656,-118.7653
3900,2011.0,15,192,1,2,136000.0,0,1,5,34.2351,-119.182
4200,2002.0,5,741,1,4,159200.0,0,2,1,34.1774,-118.9358
4925,2006.0,0,56,2,4,177200.0,0,2,5,34.2313,-119.0464
1500,2007.0,7,284,0,2,146253.0,0,1,0,34.249474,-119.198632
5495,2002.0,15,49,0,4,234874.0,0,2,0,34.245358,-118.421508
5500,2007.0,7,85,0,2,118034.0,0,1,1,34.252965,-119.158779
4740,2005.0,8,1025,0,4,157000.0,0,1,1,34.245358,-118.421508
3965,2000.0,5,438,0,4,111000.0,0,0,0,34.245358,-118.421508
4975,1999.0,6,1150,0,5,195000.0,0,2,0,34.245358,-118.421508
4699,2009.0,12,113,0,2,164.0,0,1,5,34.245358,-118.421508
4989,2005.0,12,705,0,4,144000.0,0,1,5,34.245358,-118.421508
5950,2003.0,15,699,0,2,107000.0,0,1,2,34.2556,-118.4208
2500,1997.0,7,225,0,2,233514.0,1,1,1,34.34568,-119.072296
5500,2002.0,5,491,2,2,121000.0,1,1,1,34.2656,-118.7653
5899,2005.0,9,677,0,4,109000.0,0,0,0,34.245358,-118.421508
4750,2001.0,12,789,0,4,171000.0,1,0,0,34.245358,-118.421508
4940,2005.0,15,192,0,4,151000.0,0,1,5,34.245358,-118.421508
5400,2008.0,12,904,0,2,162000.0,0,1,5,34.274424,-119.270614
3000,2008.0,2,935,0,5,158026.0,0,0,6,34.231772,-118.46724
3899,1994.0,13,481,0,4,141.0,0,2,2,34.245358,-118.421508
4995,2014.0,16,633,0,2,193703.0,0,1,5,34.34568,-119.072296
1000,2014.0,6,921,0,5,85155.0,0,0,6,36.62867,-119.680793
279,2017.0,2,606,3,4,33275.0,0,1,5,33.972745,-118.045006
4700,2013.0,4,145,0,2,111000.0,0,1,5,36.073252,-119.061836
374,2013.0,4,218,0,5,71027.0,0,2,1,36.62867,-119.680793
4000,2007.0,3,816,0,2,111650.0,0,1,2,39.147959,-121.641463
5950,2008.0,14,620,0,2,168400.0,0,0,8,40.162896,-105.080427
5500,1999.0,5,423,2,5,152296.0,0,0,0,40.188589,-105.130917
4300,2004.0,7,236,0,2,123500.0,0,1,5,40.163097,-105.0813
4950,2006.0,9,676,2,4,128180.0,0,0,0,40.0346,-105.0737
5500,2006.0,12,732,2,4,156700.0,0,0,0,40.0597,-105.0686
3333,1995.0,6,545,1,5,249000.0,0,2,6,40.158305,-105.110793
4500,2005.0,4,333,0,5,185030.0,0,0,0,39.634382,-104.987893
4995,2002.0,5,439,2,4,156281.0,0,0,0,38.813508,-104.830632
2999,1999.0,7,280,2,2,159721.0,0,1,0,38.845493,-104.775829
4995,2005.0,7,797,2,4,225046.0,0,0,0,38.931897,-104.811157
1500,2005.0,2,397,2,4,228000.0,0,0,0,39.034033,-104.301602
4995,2013.0,12,861,2,2,176000.0,0,0,0,39.034033,-104.301602
3800,2007.0,5,429,1,4,139803.0,0,0,0,38.845493,-104.775829
4000,2005.0,5,429,2,5,180000.0,0,0,0,38.9969,-105.0623
3495,2003.0,2,1002,2,5,258000.0,0,2,0,39.034033,-104.301602
4300,2008.0,5,491,2,2,107698.0,0,1,1,38.8558,-104.7134
4600,2004.0,5,401,2,4,153000.0,0,0,0,38.8558,-104.7134
1500,2008.0,4,181,1,2,167000.0,0,1,5,38.8558,-104.7134
3999,2003.0,5,497,0,2,154974.0,0,1,8,38.686157,-104.704213
5900,2008.0,15,1143,2,2,97000.0,0,1,2,38.836973,-104.791043
2800,2001.0,9,573,2,5,275000.0,0,0,0,39.045826,-104.822102
1995,1999.0,14,652,2,2,230000.0,0,0,5,39.034033,-104.301602
4995,2003.0,1,779,2,4,116257.0,0,1,5,38.813508,-104.830632
5000,2006.0,9,257,2,5,195000.0,0,0,0,38.921743,-104.562747
5495,2005.0,5,421,2,5,220615.0,0,0,0,38.820464,-104.824527
3995,2010.0,8,943,2,2,167000.0,0,1,5,39.034033,-104.301602
4999,2006.0,15,914,2,4,254325.0,0,1,7,38.843335,-104.793839
5900,2001.0,15,190,2,2,94000.0,0,1,5,38.836973,-104.791043
5995,2009.0,10,868,2,2,136958.0,0,1,2,38.818495,-104.822724
2995,2003.0,1,216,2,4,132102.0,0,1,5,38.818512,-104.822745
3495,2005.0,5,491,2,2,164195.0,0,1,5,38.818428,-104.822724
4995,2009.0,2,248,2,2,139602.0,0,1,5,38.81913,-104.822346
3995,2003.0,15,267,2,2,177073.0,0,1,5,38.818512,-104.822724
4395,2009.0,3,1037,2,4,254780.0,0,1,3,38.813508,-104.830632
1750,2007.0,2,248,2,2,130000.0,0,1,5,39.6575,-104.7846
5950,2009.0,8,882,2,4,111000.0,0,0,0,38.852,-104.7735
3900,1992.0,4,980,2,4,161000.0,0,1,1,38.969146,-104.797468
4950,2007.0,7,799,2,4,292500.0,0,0,0,38.940185,-104.739876
3950,2006.0,1,320,2,2,192489.0,0,0,0,38.983698,-104.789486
2700,2003.0,2,170,1,4,188000.0,0,0,0,39.771617,-104.882368
1000,2003.0,2,601,1,2,217838.0,0,1,5,39.657654,-105.033938
5000,2000.0,9,572,2,5,155000.0,0,0,0,39.592169,-104.874435
5000,2005.0,9,668,2,4,174371.0,0,0,0,39.5409,-104.9951
4288,2006.0,7,759,0,4,232047.0,0,1,3,39.679368,-104.931965
4200,2000.0,9,222,2,4,197670.0,0,0,0,39.942834,-104.940315
4950,2004.0,15,187,0,4,146927.0,0,1,5,39.856345,-105.05462
5500,2006.0,15,140,0,4,128900.0,0,1,5,39.662667,-105.0155
5495,2005.0,4,567,2,4,170954.0,0,1,3,39.53233,-104.769015
4995,2006.0,15,914,2,4,189921.0,0,1,3,39.532346,-104.768972
4495,2006.0,3,778,2,4,159462.0,0,1,0,39.53228,-104.76908
4495,2004.0,1,847,2,4,197158.0,0,0,0,39.532363,-104.768972
4995,2000.0,15,914,2,4,128143.0,0,1,3,39.532313,-104.768972
4995,2005.0,12,787,2,4,211559.0,0,0,0,39.532313,-104.768951
3495,2004.0,11,1066,2,4,213461.0,0,0,0,39.532297,-104.769015
3995,2000.0,16,166,2,2,141919.0,1,1,1,39.532363,-104.768908
2995,2004.0,7,753,2,4,235627.0,0,1,3,39.532436,-104.768951
3995,2006.0,5,429,2,5,228038.0,0,0,0,39.53247,-104.769015
5995,2006.0,7,280,2,2,177826.0,0,0,0,39.53233,-104.768887
4495,2006.0,9,257,2,5,212968.0,0,0,0,39.532346,-104.768929
3995,2006.0,6,384,2,4,224813.0,0,0,0,39.53233,-104.769058
3495,2005.0,12,732,2,4,167484.0,0,0,0,39.53233,-104.769101
3995,2005.0,0,1112,2,4,182281.0,0,0,0,39.532346,-104.769037
3995,2006.0,3,778,2,4,112161.0,0,0,0,39.532346,-104.769123
4495,2009.0,0,65,2,4,165195.0,0,0,8,39.532297,-104.769144
5495,2009.0,5,359,2,4,174452.0,0,0,0,39.532313,-104.769294
4495,2006.0,3,778,2,4,128373.0,0,0,0,39.532379,-104.769015
3995,2006.0,5,528,2,4,188606.0,0,0,3,39.532346,-104.768887
5250,2006.0,14,164,2,4,155732.0,0,0,0,39.532379,-104.768929
4995,2011.0,3,1037,2,4,161622.0,0,1,3,39.532437,-104.76908
4995,2004.0,15,837,2,2,188691.0,0,0,0,39.532346,-104.768951
5495,2006.0,4,332,2,5,169859.0,0,0,0,39.53233,-104.768994
5495,2004.0,15,914,2,4,162763.0,0,1,3,39.53228,-104.769037
3995,2003.0,7,795,2,4,238953.0,0,0,0,39.532346,-104.769058
3995,2005.0,5,528,2,4,244980.0,0,1,0,39.532247,-104.769037
5995,2009.0,5,359,2,4,162492.0,0,1,0,39.53228,-104.769037
5495,2005.0,3,778,2,4,150742.0,0,1,0,39.532412,-104.768972
4495,2006.0,5,528,2,4,216339.0,0,0,0,39.53233,-104.768994
5495,2007.0,14,511,2,2,205424.0,0,0,0,39.53233,-104.768887
5495,2005.0,7,375,2,2,246636.0,0,1,0,39.532214,-104.768908
2995,1996.0,4,321,1,5,176239.0,0,0,6,39.532313,-104.768887
4995,2003.0,9,572,2,4,187224.0,0,0,0,39.532396,-104.768929
4995,2001.0,9,572,2,5,182879.0,0,0,0,39.532313,-104.76908
4495,2005.0,7,753,2,4,222351.0,0,1,3,39.532297,-104.769144
5995,2006.0,16,780,2,4,152443.0,0,0,5,39.53233,-104.769123
4495,2003.0,5,401,2,4,178023.0,0,0,0,39.532346,-104.768972
4495,2000.0,9,572,2,4,185414.0,0,0,0,39.532346,-104.769037
5995,2008.0,2,1080,2,4,49406.0,0,1,0,39.532379,-104.769015
5995,2008.0,2,1080,2,4,46574.0,0,1,0,39.532346,-104.768865
5995,2009.0,11,317,2,4,161608.0,0,0,0,39.53228,-104.769037
4995,1999.0,2,986,2,5,196903.0,0,0,0,39.532346,-104.769058
4495,2002.0,9,669,2,4,178773.0,0,0,0,39.53233,-104.768972
4995,2008.0,13,1030,2,4,221618.0,0,0,0,39.532313,-104.768951
4000,2006.0,7,759,2,4,234400.0,0,1,3,39.587883,-104.690208
4900,2007.0,7,309,2,2,158000.0,0,0,0,39.678882,-105.0176
5899,2011.0,14,655,2,2,89500.0,0,0,5,39.598384,-105.317686
3500,2005.0,15,267,1,2,202053.0,1,1,5,39.870012,-104.771891
5500,2004.0,7,92,2,4,119000.0,0,1,5,39.65606,-105.053844
1500,2003.0,12,1132,1,4,170000.0,1,0,0,39.7273,-105.3813
3900,2002.0,5,430,0,5,127000.0,0,0,0,39.957109,-104.959388
2600,1996.0,14,616,2,2,210863.0,1,0,2,39.662585,-105.015478
3400,2009.0,5,1010,2,4,171000.0,0,0,5,39.778339,-105.137912
5499,2007.0,1,646,2,4,127817.0,0,1,5,39.914188,-105.076536
2995,2006.0,13,550,2,4,158867.0,0,1,5,39.740373,-105.058962
3988,2007.0,10,854,0,2,99855.0,1,1,5,39.914188,-105.076536
4995,2005.0,15,1074,2,5,356000.0,0,2,6,39.671,-104.9279
5950,1999.0,15,840,0,2,176927.0,1,0,0,41.3253,-72.2108
5500,2006.0,15,591,2,4,130405.0,0,1,0,40.421715,-105.094444
5995,2002.0,9,580,2,5,145000.0,0,0,0,40.565192,-105.124998
2300,2003.0,5,450,1,5,280000.0,0,0,6,40.3294,-104.8552
4200,2006.0,9,677,2,4,210000.0,0,0,0,40.4961,-105.0002
5000,2009.0,5,401,2,4,190100.0,0,0,0,40.708299,-105.014017
2500,1997.0,14,660,2,2,223800.0,0,0,3,40.5384,-105.0547
5300,2006.0,4,687,2,5,212055.0,0,0,8,39.6382,-106.6206
1000,2010.0,14,625,0,2,78850.0,0,0,2,38.450211,-105.169115
2995,1998.0,5,1010,2,4,115550.0,0,1,5,38.258207,-104.670977
2500,1997.0,12,702,2,4,179955.0,0,1,5,38.25819,-104.671042
1000,2014.0,10,852,0,2,93208.0,0,1,5,38.450497,-105.168343
1000,2014.0,12,117,0,2,124217.0,0,1,5,38.450564,-105.168407
5700,2001.0,9,573,2,4,144781.0,0,0,0,38.258162,-104.670988
3490,1991.0,5,466,2,5,134410.0,0,2,6,38.25484,-104.496753
1300,1991.0,15,187,2,2,171352.0,0,1,5,39.0791,-108.4916
5956,2006.0,16,637,2,2,161758.0,0,1,5,38.496514,-107.897279
3100,1999.0,15,267,0,2,219000.0,1,1,5,36.4181,-109.2446
1000,1997.0,14,652,1,2,185000.0,0,1,8,39.062618,-108.502138
550,2006.0,15,192,1,2,327059.0,0,1,5,37.444915,-107.851647
1800,1997.0,5,421,1,5,178261.0,0,0,0,39.098728,-108.624231
4500,1998.0,6,922,2,5,206000.0,0,0,6,39.098728,-108.624231
1500,2008.0,15,1077,2,5,147000.0,0,0,6,37.226084,-107.812572
4000,2006.0,10,896,0,4,160845.0,0,1,7,38.7452,-108.0709
2000,2006.0,13,1097,1,2,184000.0,0,1,2,41.854,-71.8683
3950,2000.0,0,59,0,4,172095.0,0,2,5,41.3253,-72.2108
5995,2010.0,16,559,2,3,173000.0,1,1,2,41.58507,-71.94037
4995,2011.0,5,476,2,2,148000.0,1,1,2,41.58507,-71.94037
5495,2013.0,11,708,2,2,208000.0,1,1,5,41.58507,-71.94037
5495,2010.0,7,482,2,2,203204.0,0,1,2,41.58507,-71.94037
4700,2004.0,7,85,0,4,115531.0,0,1,5,41.2564,-73.2111
4995,2009.0,5,1006,2,4,122000.0,0,1,5,42.5959,-72.2267
4295,2009.0,7,485,2,2,215850.0,0,1,2,41.7803,-72.618
4500,2007.0,16,585,2,2,240000.0,1,1,2,41.7641,-72.6398
3900,2006.0,14,512,0,2,168921.0,1,0,0,41.186367,-73.139791
4400,2004.0,14,516,3,2,102354.0,0,0,0,41.186367,-73.139791
4875,2009.0,15,1143,0,2,139850.0,0,1,2,41.766737,-72.646096
3500,2005.0,9,572,2,5,128000.0,0,0,0,41.7073,-72.5727
4150,2007.0,2,604,0,4,109208.0,0,1,5,41.670181,-72.934584
4999,2013.0,9,793,2,2,152300.0,0,0,0,41.786,-72.6758
5495,2010.0,15,192,2,2,177850.0,0,1,5,41.766737,-72.646096
3995,2012.0,12,1090,2,4,142850.0,0,1,5,41.766737,-72.646096
4999,2008.0,7,308,0,2,218350.0,0,0,0,41.6823,-72.9302
3900,2012.0,2,929,3,5,83000.0,0,0,4,41.3822,-72.8585
2900,2011.0,2,929,0,5,91000.0,0,0,6,41.3822,-72.8585
3900,2016.0,2,447,0,5,124000.0,0,2,7,41.3822,-72.8585
1000,2019.0,10,762,3,2,28000.0,0,1,5,41.3822,-72.8585
4495,2007.0,0,64,2,4,199850.0,0,0,5,41.766737,-72.646096
5995,2008.0,12,864,2,2,138386.0,0,0,0,41.46,-72.8222
2000,2010.0,5,406,1,2,176000.0,0,0,0,41.6412,-72.4609
5950,2005.0,7,797,0,4,167951.0,0,0,0,41.670181,-72.934584
4500,2006.0,6,386,0,5,215176.0,0,0,0,41.9099,-72.6029
1000,2018.0,2,688,3,2,39000.0,0,1,5,41.3822,-72.8585
3650,2011.0,5,289,0,5,120640.0,0,2,5,41.625998,-72.770541
5000,2008.0,7,753,2,4,197012.0,0,1,3,41.7498,-72.6947
4995,2002.0,2,877,2,4,109309.0,0,0,4,41.904839,-72.612814
4995,2011.0,5,289,2,5,112000.0,0,2,5,42.5959,-72.2267
4995,2009.0,2,248,2,2,117000.0,0,1,5,41.170011,-73.229075
3200,2004.0,15,999,1,2,201000.0,0,0,4,41.2091,-73.2086
4995,2009.0,9,257,2,4,155000.0,0,0,0,41.1928,-73.2402
3600,2002.0,5,491,0,2,155000.0,0,1,2,41.5334,-72.7997
3300,2005.0,9,579,0,5,201000.0,0,0,0,41.1692,-73.2681
1800,2008.0,2,152,1,2,160267.0,0,1,5,41.2701,-72.9638
5495,2008.0,2,604,2,4,142223.0,0,1,5,41.294342,-72.899209
4995,2002.0,0,1128,2,4,143769.0,0,0,5,41.294342,-72.899209
4495,2003.0,5,1006,2,4,106364.0,0,1,5,41.294342,-72.899209
5350,2003.0,7,377,0,2,135450.0,1,0,0,41.177,-73.1336
5300,2007.0,5,433,1,4,184000.0,0,0,0,41.4387,-72.812276
4250,2007.0,7,236,2,2,162000.0,0,1,5,41.382261,-72.916917
2900,2004.0,7,85,2,2,214000.0,0,1,5,41.28,-72.8106
4999,2008.0,4,686,0,4,106685.0,0,2,2,41.787534,-73.117671
4000,2003.0,14,165,2,2,229824.0,1,0,4,41.4767,-73.2241
3995,2006.0,14,766,2,2,185065.0,0,0,2,41.787534,-73.117671
5995,2010.0,14,511,2,2,136762.0,0,0,0,41.93058,-73.08029
5995,2011.0,14,511,2,2,141622.0,0,0,0,41.93058,-73.08029
5495,2014.0,16,628,2,2,120794.0,0,1,5,41.93058,-73.08029
4000,2000.0,2,44,2,5,152486.0,0,2,7,41.722195,-73.615994
3000,2006.0,12,113,2,2,101000.0,0,1,5,39.042,-77.6054
5990,2000.0,5,463,0,4,166508.0,1,0,6,38.859,-77.0997
5500,2004.0,7,306,0,2,112950.0,0,0,0,39.1345,-77.1477
5440,2006.0,1,1022,0,4,108234.0,0,0,3,38.859,-77.0997
5950,2003.0,15,837,0,2,132000.0,1,0,0,39.1148,-77.0059
5200,2007.0,15,187,2,2,110200.0,0,1,5,38.978,-77.082
5995,2007.0,7,757,0,4,129897.0,0,1,7,39.1125,-77.2515
4800,2007.0,15,187,0,2,147000.0,0,1,5,38.8191,-77.1484
1800,2003.0,7,85,1,2,220000.0,0,1,1,38.813,-77.634
5599,2005.0,8,884,3,4,102000.0,0,2,0,38.7492,-77.4878
5299,2003.0,2,1052,0,4,132000.0,0,0,0,38.759086,-77.455161
3800,2007.0,11,12,2,2,137950.0,0,1,5,38.928,-77.2649
5900,2007.0,7,482,0,2,94000.0,0,1,2,38.46232,-77.402944
3500,2002.0,0,32,2,4,204285.0,0,2,5,39.0958,-76.8155
4799,2005.0,16,782,3,2,84000.0,0,1,8,38.7492,-77.4878
3900,2007.0,12,821,0,4,121078.0,0,1,7,38.2995,-77.4772
5987,2013.0,12,111,2,2,82057.0,1,1,5,39.173,-77.1855
4688,2010.0,9,259,2,2,154253.0,0,0,0,39.173,-77.1855
2995,2000.0,1,216,0,4,73850.0,0,1,5,38.2481,-77.4681
3495,2007.0,4,183,3,2,135000.0,0,1,2,38.9675,-76.8551
5990,1994.0,5,247,0,5,124818.0,0,1,7,38.89635,-77.024031
4970,2008.0,5,441,1,4,133458.0,0,0,0,38.133755,-77.521806
4970,2010.0,5,294,2,5,153328.0,0,2,5,38.133763,-77.521892
4970,2007.0,5,294,2,5,137606.0,0,2,5,38.133763,-77.521892
5970,2015.0,2,954,2,2,98110.0,0,1,2,38.133831,-77.521956
5970,2014.0,2,603,2,4,133160.0,0,1,5,38.133772,-77.521913
5970,2012.0,2,609,2,4,134295.0,0,1,5,38.133812,-77.521816
3499,2002.0,7,225,2,2,137352.0,0,1,1,38.6371,-76.8778
4499,2005.0,7,283,2,2,186100.0,0,0,0,38.8976,-77.5092
5500,2002.0,15,839,0,2,113676.0,0,0,0,38.2481,-77.4681
